ID,Year,Tonal_S,Pitch_SD,MIS,Onset_Density,TI_OD,ISO,PIC,RIC
2008_02_3,2008,0.7866958311094897,2.890295180145741,2.575757575757576,1.8739982624533849,4.25,0.34375,2.6473634,1.908725
2021_02_4,2021,0.7873688782979478,2.48746859276655,3.4,1.3139614974635772,2.6666666666666665,0.5714285714285714,3.991203,2.9390454
2020_02_4,2020,0.9224017471665804,3.7317081708938353,1.25,2.141263940520446,4.0588235294117645,0.5522388059701493,2.6858513,1.8153329
2009_02_3,2009,0.7677094171287712,4.918619383034296,2.022222222222222,2.853454894447399,3.8333333333333335,0.5909090909090909,2.6980624,1.3249305
1998_01_3,1998,0.8331951275524214,3.609160798117295,1.9574468085106385,2.580645161290323,6.0,0.5217391304347826,4.290265,1.9222676
1999_01_3,1999,0.6271395182434558,3.274223742787828,1.8653846153846156,1.9580591126962767,3.7857142857142856,0.3333333333333333,3.3069234,2.6115391
1989_02_2,1989,0.8608094186693778,3.147193916086924,2.1149425287356323,2.408931952179689,5.5,0.3604651162790697,3.7496407,2.6184943
1988_02_2,1988,0.8212205240486635,3.3577617277017087,3.25,2.006833470423857,4.714285714285714,0.1612903225806451,3.2736518,2.588839
1959_02_1,1959,0.8534264436172012,2.846731028920787,1.8985507246376807,1.5262777375192196,4.375,0.1764705882352941,3.3084533,2.915233
2011_02_1,2011,0.7599537911833358,4.47213595499958,2.3529411764705883,2.37737812030804,4.375,0.5151515151515151,3.3754072,1.7224268
2006_04_1,2006,0.732813603235248,3.4659543427709543,3.25,2.0198435027030825,5.625,0.2790697674418604,2.7052844,2.5105171
2010_02_1,2010,0.8588593017568159,2.6540442003259765,2.2045454545454546,1.5035372170627204,3.2142857142857144,0.5813953488372093,2.6711235,2.0589797
2007_04_1,2007,0.7697507695708846,2.948151963518842,2.489795918367347,1.4081447527970548,2.9411764705882355,0.5208333333333334,3.8712628,2.596546
1981_03_3,1981,0.76625718310452,3.678943603642377,2.6607142857142856,1.115275255648676,3.8,0.2909090909090909,4.408583,3.7199821
1996_05_3,1996,0.7301484637815251,3.5145867388070444,2.5866666666666664,3.0348126104847637,8.444444444444445,0.4324324324324324,2.6076362,1.6588317
1980_03_3,1980,0.8649199920727428,4.080711028528771,1.763157894736842,1.3520001802666906,3.25,0.4594594594594595,4.26369,2.1121109
1965_03_2,1965,0.7399940209781104,1.469693845669907,2.230769230769231,2.238685515503233,2.2222222222222223,0.2631578947368421,2.4038155,2.5361714
1972_05_2,1972,0.7312010987742538,2.3559573589708585,1.6071428571428572,1.836083135921256,9.666666666666666,0.037037037037037,3.818207,3.0552993
1958_02a_1,1958,0.7349089684781962,3.015421768860833,1.3333333333333333,1.7865477398023262,4.111111111111111,0.5428571428571428,4.307698,1.9250231
1964_03_2,1964,0.7811132772341937,4.37873649964614,2.659090909090909,1.931975443379263,3.0,0.2093023255813953,3.878079,3.024493
1973_05_2,1973,0.7852179692024907,4.559923180085825,3.0,0.777450630539373,3.25,0.0909090909090909,5.441745,3.5455704
2017_05_2,2017,0.73017496567332,2.5161344925572817,1.1320754716981132,2.854687929993565,6.75,0.7692307692307693,3.205019,1.2835141
2000_03_2,2000,0.660943103511775,2.714975828621684,2.3225806451612905,3.496584783089528,8.0,0.4333333333333333,3.077925,2.3573623
1969_02_4,1969,0.5874861358510485,1.7320508075688772,1.6923076923076923,1.1971004516916526,2.333333333333333,0.0833333333333333,4.194809,2.7307856
1956_04_3,1956,0.5242429534350312,3.1884486801812546,2.111111111111111,0.7722205285421156,1.3571428571428572,0.3529411764705882,4.760878,3.8623118
2016_05_2,2016,0.7053151520503927,3.1688483712541378,2.571428571428572,2.215417801525282,6.25,0.5416666666666666,2.8951383,1.697156
2001_03_2,2001,0.7915040766285029,2.7414254936356053,2.380952380952381,2.212717052057004,4.777777777777778,0.3170731707317073,2.836593,1.4902165
1951_01_2,1951,0.8055796600237026,3.489839570657683,2.7666666666666666,0.775,2.066666666666667,0.3103448275862069,5.266323,3.0445957
1950_01_2,1950,0.8218032891319547,3.546311679846012,2.0588235294117645,1.7959328619388426,2.1875,0.6363636363636364,4.8634963,2.3125708
1963_04_1,1963,0.8814465687642665,3.7742413753208304,2.6,2.133331626668032,3.733333333333333,0.4444444444444444,3.5733047,2.3385682
1974_02_1,1974,0.6242775347245083,2.1254616236810677,1.2727272727272727,1.825530728298644,4.333333333333333,0.3684210526315789,2.8174152,1.8799601
1981_01_1,1981,0.7924839776191817,2.6659248998007645,2.7884615384615383,1.8135706514857344,3.533333333333333,0.5686274509803921,3.497124,1.8431488
1962_04_1,1962,0.655358966404091,2.269087995336125,1.9047619047619049,1.3173085599520449,3.142857142857143,0.2,4.8461456,3.5951958
1980_01_1,1980,0.6834295560114304,2.496873044429772,1.7692307692307692,2.0313422009164896,3.333333333333333,0.5789473684210527,3.0003119,1.7761761
1975_02_1,1975,0.794946642838001,4.637244538395748,1.52,1.8443436187193496,3.923076923076923,0.4081632653061224,3.782412,2.0003755
2016_03_4,2016,0.8086241327570732,3.082827684223081,2.2962962962962963,1.5439063626571508,3.5,0.3846153846153846,3.9219925,3.3204598
2001_05_4,2001,0.8444757888443101,3.4936544336518383,3.5098039215686274,2.0823542114537625,6.5,0.12,3.274223,1.9630408
1968_04_2,1968,0.7448892274678792,2.813459712801225,1.6551724137931034,2.0291473629128087,3.75,0.6428571428571429,4.033094,1.5991193
2017_03_4,2017,0.7613021130063646,3.699895958511026,2.4328358208955225,2.714430519019935,4.857142857142857,0.6666666666666666,3.9730978,1.4699359
1969_04_2,1969,0.7901017113039597,3.1153194731040235,1.95,1.45088161209068,3.0,0.2631578947368421,5.0963964,2.8489559
1979_05_1,1979,0.7844412197270016,2.657105236723262,2.0434782608695654,1.8317941390772168,5.222222222222222,0.6444444444444445,3.9743888,1.3426692
1978_05_1,1978,0.8786047938896215,3.6346193550906514,1.0819672131147542,3.1000015500007745,6.888888888888889,0.35,2.316827,2.0257347
2022_01_4,2022,0.7025320117368956,2.283328177484607,1.3205128205128205,3.3356344616411207,9.875,0.4415584415584415,2.536346,1.4352525
1964_05_4,1964,0.8466680322978547,6.104531605491856,2.25,0.9528825986133946,2.1,0.3157894736842105,5.433493,3.7314534
1965_05_4,1965,0.824284189721643,3.213031112996341,1.1166666666666667,1.6944443032407526,4.066666666666666,0.4915254237288136,3.9199336,2.4643533
1981_05_4,1981,0.8248545673519815,2.488522134767748,1.55,2.8187528187528184,5.125,0.5128205128205128,3.106375,2.0778408
2022_01_5,2022,0.6009694761141271,2.190176933491904,1.8888888888888888,2.682361133484579,7.111111111111111,0.4354838709677419,3.4381895,2.0998547
2017_03_5,2017,0.7709949386351265,3.5697548826259258,1.9545454545454544,2.339926083197485,4.466666666666667,0.5384615384615384,4.3337646,2.326751
1968_04_3,1968,0.6590138352275595,3.672873534441391,2.282051282051282,2.2580667741958065,5.0,0.5263157894736842,3.9204628,1.859102
2001_05_5,2001,0.7593704982262811,1.813834997606779,1.5284552845528456,3.4073999864573024,10.333333333333334,0.180327868852459,2.3883772,2.176753
1991_02_1,1991,0.5812054051990185,3.2782146497182847,1.7321428571428572,2.751420722362238,6.333333333333333,0.7818181818181819,3.2939615,1.1952399
1964_01_1,1964,0.9037719192966154,3.1177292057896517,1.8478260869565215,2.0523345305284764,5.875,0.3777777777777777,3.7858996,2.6602657
1986_04_1,1986,0.7852660326937981,4.546718933607452,2.411764705882353,1.2948143661680311,3.1818181818181817,0.4242424242424242,4.2131214,2.8368711
1965_01_1,1965,0.7995852329862015,1.4705682195902403,1.318181818181818,2.001856155842587,3.2857142857142856,0.3333333333333333,3.9728673,2.233834
1990_02_1,1990,0.6682130904872947,2.086996778999804,2.4545454545454546,1.348314606741573,3.0,0.1395348837209302,3.7904942,3.4228773
1987_04_1,1987,0.7793221367501757,3.781668997699728,2.090909090909091,1.914945113911536,7.0,0.3333333333333333,3.9818566,2.668735
2022_05_1,2022,0.7642492081418497,2.1088442928007525,1.0684931506849316,2.559312687585569,4.625,0.5972222222222222,2.436435,1.8225236
2023_05_1,2023,0.6516462980633948,2.257764380975128,1.5384615384615383,2.214845312051289,5.0,0.631578947368421,3.4841511,2.1611626
2001_03_3,2001,0.8529572058633119,3.5709639582279658,2.280701754385965,3.450712952026125,7.25,0.75,3.6210473,1.5431505
2016_05_3,2016,0.5314998140671846,1.2917581249035897,1.1067961165048543,4.272339476833063,13.0,0.7058823529411765,1.724147,0.93546677
1956_04_2,1956,0.6712747386454367,3.0586552438655854,2.761904761904762,0.8941500856803444,1.5714285714285714,0.4,4.85343,3.6478388
1957_04_2,1957,0.6319752917192303,3.881443030626625,2.708333333333333,0.8885408859273094,2.272727272727273,0.1739130434782608,4.497154,3.9375563
1969_02_5,1969,0.637730946242214,1.630387458644761,1.3076923076923077,1.2515141085867276,2.333333333333333,0.0833333333333333,4.7696342,2.7078972
2000_03_3,2000,0.7087524445473454,2.029389329978745,1.4533333333333334,3.2689959987565147,8.444444444444445,0.527027027027027,3.0772545,1.6987216
2017_05_3,2017,0.5730805150702387,5.904533345918559,2.0,2.7403990617025857,6.375,0.5102040816326531,2.4097135,1.9368861
1973_05_3,1973,0.8392967254495718,4.40809501405001,2.558139534883721,1.35555494555583,5.5,0.3571428571428571,4.074825,2.5352254
1972_05_3,1972,0.8969379888115674,3.575314248051259,2.0,2.1371449942878518,4.25,0.21875,4.1914344,2.8062794
1980_03_2,1980,0.8239099307159807,2.463048719887569,2.272727272727273,1.7858588239730957,4.25,0.375,3.2480438,2.167173
1996_05_2,1996,0.8101500893587623,4.007789252654847,2.575757575757576,2.7612638833349386,7.444444444444445,0.6153846153846154,4.0043893,1.9520301
1981_03_2,1981,0.7764205819396502,3.3155813343628124,2.8181818181818183,1.13716561739523,4.25,0.25,4.895946,3.2175167
1950_03_1,1950,0.5810584962819464,1.2431913333666804,0.9714285714285714,2.0112532236683545,4.5,0.088235294117647,2.8010824,2.194171
1951_03_1,1951,0.8710625443819,3.437260052992722,2.188888888888889,2.7618475546141448,11.375,0.4719101123595505,3.726587,1.8272648
2001_01_1,2001,0.6949601063650251,3.0273636312071197,2.782608695652174,1.5186989812061,3.0,0.4090909090909091,4.807141,2.8491583
2000_01_1,2000,0.8268825276749044,2.67969175884796,2.4054054054054053,1.4516057103531563,2.533333333333333,0.1944444444444444,3.750544,3.1538157
2001_01_3,2001,0.7335525200093216,2.077909606631947,1.702127659574468,1.4508962306925008,2.823529411764706,0.391304347826087,2.7571905,2.7196167
1950_03_3,1950,0.5191639784139993,5.890530575398786,0.8470588235294118,2.763856625976384,5.375,0.0238095238095238,3.1180222,1.9259207
2010_02_2,2010,0.8298959356971118,3.8036971810197984,2.727272727272727,1.939470128385416,4.666666666666667,0.5370370370370371,3.6428394,2.1466281
2007_04_2,2007,0.5402756764450363,2.0090606726340514,2.207792207792208,2.263556866079772,4.588235294117647,0.5526315789473685,2.6567395,2.437545
2011_02_2,2011,0.719580658434016,3.987335322644261,0.1296296296296296,3.913791118717565,6.875,0.5283018867924528,1.7235035,1.8554926
2006_04_2,2006,0.8501163766158589,2.983096419988206,2.523809523809524,1.5098224173565256,3.909090909090909,0.2195121951219512,3.4283106,2.884116
1964_03_1,1964,0.7953376272023553,4.202210653949334,2.372093023255814,1.8436678196472285,2.933333333333333,0.2142857142857142,5.323307,2.6990168
1973_05_1,1973,0.940065098911246,4.25,2.5161290322580645,1.2512814882053815,4.571428571428571,0.2666666666666666,4.7844543,2.883495
1958_02a_2,1958,0.555706345271196,1.656821424309194,0.8666666666666667,1.7911113499259577,3.875,0.5517241379310345,3.8252954,2.2131755
1965_03_1,1965,0.8385887636116091,4.5431266766402185,2.2564102564102564,1.5722471372025888,2.6666666666666665,0.3421052631578947,4.157874,3.4515996
1972_05_1,1972,0.78212117961967,3.947353191978421,2.6956521739130435,2.300864761146195,2.6666666666666665,0.0,4.8842216,2.5769887
2016_05_1,2016,0.7554699988067317,2.2745447278539643,1.2857142857142858,1.91967245990039,5.5,0.3,3.1378286,2.3458934
2001_03_1,2001,0.8920866818956692,5.324237034543072,1.2658227848101269,4.349327619434378,10.0,0.4358974358974359,2.2961707,1.4787958
2017_05_1,2017,0.765501789573221,2.387383505011292,1.510204081632653,2.605122935610221,6.25,0.7291666666666666,3.38013,1.1105117
2000_03_1,2000,0.7601859833484279,2.50659059936362,1.686046511627907,2.3129976815762454,5.8,0.5529411764705883,3.4981148,2.2735267
1950_01_1,1950,0.7693943101544466,2.6695317941541736,2.1666666666666665,1.2828091870991734,1.5625,0.0869565217391304,4.2805996,2.825591
1951_01_1,1951,0.8445924054291754,3.390552296506612,2.891891891891892,0.9212121212121211,2.375,0.3055555555555556,4.00033,1.9987203
2022_05_3,2022,0.602428504868918,2.6369546870736524,1.8235294117647056,3.84524166020866,6.4375,0.7326732673267327,2.3043087,1.1144689
1962_04_2,1962,0.7860328871999874,2.9297326385411577,2.782608695652174,1.3914014815971258,3.4285714285714284,0.1818181818181818,5.7319813,2.6980336
1980_01_2,1980,0.7957673178309377,4.401260472864563,1.6774193548387095,2.064168965775957,3.555555555555556,0.2666666666666666,3.2014294,2.4280045
1975_02_2,1975,0.6557032075283721,2.5350871122442054,1.6896551724137931,1.8063051070224168,4.285714285714286,0.2142857142857142,4.130512,2.5054626
1963_04_2,1963,0.7668532831756806,2.488434787634125,2.392156862745098,2.062808267108758,3.25,0.52,3.6289403,1.8890184
1974_02_2,1974,0.7775928120506648,3.2519907421427643,1.6,2.2578932692114804,5.2,0.5833333333333334,5.16619,1.1994277
1981_01_2,1981,0.8814980383925441,3.05059378629466,3.125,1.894668056089908,4.083333333333333,0.3404255319148936,3.8080628,2.160661
2023_05_3,2023,0.802166753935549,3.118047822311618,2.727272727272727,1.5137567871279585,3.0,0.4,5.70681,3.3571332
1986_04_3,1986,0.8382070948810206,3.728313345028608,2.1923076923076925,1.4419138386078176,3.7857142857142856,0.3529411764705882,4.4948187,2.9057238
1991_02_3,1991,0.8481432487795918,3.0788945803217573,2.555555555555556,2.386751288083542,5.6,0.3461538461538461,4.5763345,2.209829
1987_04_3,1987,0.8026705226257671,2.66088765668064,1.425,2.5101596387155123,4.764705882352941,0.3670886075949367,2.4103448,2.6973164
1969_04_1,1969,0.7663679419265467,4.062231947471947,2.4545454545454546,1.4888850594520076,3.0,0.4418604651162791,3.5823748,2.4188874
1968_04_1,1968,0.5691322643770537,2.100420126042015,0.9090909090909092,1.9225835462817948,4.25,0.53125,3.6884747,1.9567573
2023_03_5,2023,0.8080802399547831,2.941080678178611,1.527027027027027,3.324825604259437,8.333333333333334,0.4246575342465753,2.5710487,2.217046
2017_01_5,2017,0.6580648281854666,2.692582403567252,2.4285714285714284,3.226678920764131,8.0,0.3870967741935484,1.5375489,0.73282427
2016_01_5,2016,0.8334614594613561,2.531718783751465,2.7142857142857144,2.530204313998355,6.25,0.2083333333333333,2.0604649,1.6372323
2011_04_4,2011,0.7103287793688792,0.7926272058900998,0.5384615384615384,2.8247602441150828,9.0,0.6,2.3525915,1.7047708
1978_05_2,1978,0.8453873211891367,3.0736785778607367,1.305084745762712,3.3170748292691217,7.5,0.4137931034482758,2.9183981,2.1690035
1979_05_2,1979,0.8599436020267509,3.454492438194092,2.135135135135135,1.8512813107695272,6.333333333333333,0.2777777777777778,4.19414,2.733751
2007_02_4,2007,0.5131558237858228,1.624283802892963,1.326086956521739,1.925255027838387,5.875,0.4222222222222222,2.5466764,1.5788534
2022_01_7,2022,0.5259944466612316,1.0198039027185568,0.9743589743589745,3.383369133011771,10.0,0.5263157894736842,2.2467039,1.6180779
2022_01_6,2022,0.592683884604241,1.8025616203230688,1.8285714285714283,3.042649254624085,9.0,0.3823529411764705,3.4890864,1.7618557
1979_05_3,1979,0.7386418008039123,3.893247025396172,2.844444444444445,2.241024744615743,6.571428571428571,0.2954545454545454,4.303287,2.269234
1978_05_3,1978,0.5066642026544941,2.094200308263151,0.875,2.1169821905665667,4.714285714285714,0.2903225806451613,3.200131,2.7961495
2016_01_4,2016,0.683575295752515,1.705872210923198,1.8461538461538465,2.0850980647683586,5.714285714285714,0.5789473684210527,2.8441815,1.6176136
2017_01_4,2017,0.6502308299787954,2.374700787400387,1.7580645161290325,3.175011483693156,7.875,0.5737704918032787,2.4748569,1.6129625
1991_04_4,1991,0.8577135306609776,3.0831280779863355,2.1666666666666665,2.015623992188004,5.375,0.5365853658536586,3.9144506,1.695715
2022_03_4,2022,0.5960282253628284,2.8518721556048736,1.9186046511627908,3.856208948278512,5.4375,0.6705882352941176,2.9379718,1.3896858
2023_03_4,2023,0.6259192147538306,1.9404938786441857,0.8947368421052632,4.5957124156803495,12.0,0.7872340425531915,2.342192,1.1269855
2001_05_6,2001,0.6281351671620112,1.4954966728076953,1.0267857142857142,4.397751180031976,14.125,0.1711711711711711,1.7759746,1.2316743
1965_01_2,1965,0.8323918838775518,3.2011716605018234,1.4210526315789471,1.620693139662664,2.857142857142857,0.5555555555555556,5.356564,1.9604985
1990_02_2,1990,0.8165850131229376,3.000377220889469,1.6521739130434785,1.928205128205128,5.875,0.3777777777777777,3.4039376,2.3571422
1987_04_2,1987,0.712756602309237,1.9823712867087604,1.1594202898550725,2.087722116670472,10.0,0.2941176470588235,1.925941,2.05854
1991_02_2,1991,0.8035600600267653,4.213790015718253,2.6944444444444446,2.1893826751334524,4.625,0.5142857142857142,3.9542794,2.0822003
1964_01_2,1964,0.787441287223544,2.9166190472303146,1.793103448275862,1.6375009552088906,7.5,0.5714285714285714,3.6525931,2.3724043
1986_04_2,1986,0.6170975088095932,1.247219128924647,1.875,0.5861860293444241,1.8,0.4285714285714285,3.326545,3.788322
2023_05_2,2023,0.6947278330285696,2.2976544510285617,1.8235294117647056,2.430282754416362,5.777777777777778,0.48,3.64123,2.284559
1975_02_3,1975,0.7192180535963023,3.331487378140771,2.38,1.8129759807852883,3.923076923076923,0.3265306122448979,3.180638,2.1647465
1980_01_3,1980,0.7573871679024861,3.555277766926235,3.3728813559322037,1.937726015302731,3.1578947368421053,0.2413793103448276,3.6081543,2.4351852
1962_04_3,1962,0.746918602202343,2.8357714999625765,1.8333333333333333,1.4969415454000503,3.125,0.3478260869565217,4.6234016,4.564555
2022_05_2,2022,0.5946753637553217,1.3207573584879244,0.2244897959183673,3.6778603664820513,6.25,0.5833333333333334,1.9112705,2.6758513
1957_04_1,1957,0.7894743540096152,2.080686472861086,1.037037037037037,2.1358241506154765,5.0,0.3584905660377358,2.4038668,1.7391442
1956_04_1,1956,0.8807525977775874,3.306587063051594,2.5675675675675675,1.2170265868344723,2.111111111111111,0.6111111111111112,4.6165814,2.4133499
1996_05_1,1996,0.7321314443427458,1.8157786633273925,1.8,1.731054421390699,5.25,0.2105263157894736,3.4757586,2.751817
1981_03_1,1981,0.6896290699518408,2.8135445718614878,2.703703703703704,1.358086242355475,4.230769230769231,0.3773584905660377,3.4913116,2.7693932
1980_03_1,1980,0.5505046042082087,4.652478431498158,2.9655172413793105,1.6000002133333615,3.333333333333333,0.3214285714285714,5.423185,2.835615
1951_03_2,1951,0.7770480556873586,4.083663043748257,2.317073170731707,1.2052010162905396,2.4705882352941178,0.425,4.5480986,2.2986405
2006_04_3,2006,0.8653001697304211,3.3697272483681915,2.363636363636364,1.7853046744484755,5.625,0.3953488372093023,3.340877,2.4058173
2011_02_3,2011,0.4881020871098517,0.999634703184158,1.4363636363636365,3.007271092820889,5.55,0.4220183486238532,1.2287545,1.189576
2007_04_3,2007,0.8268894273509295,4.056478435914341,1.8507462686567164,2.0065954709072766,4.25,0.3939393939393939,3.6067178,2.6496742
1950_03_2,1950,0.5164293878859263,8.186462367223427,1.5757575757575757,2.062778553193552,4.25,0.28125,4.8318458,3.3059654
2000_01_2,2000,0.7914631459968909,3.91712618523075,2.391304347826087,1.7439939033594003,3.1818181818181817,0.4558823529411764,2.6900342,2.2032228
2001_01_2,2001,0.563346478843023,1.6938609810167944,1.6842105263157894,2.4678858444599125,4.875,0.5135135135135135,2.6490738,1.515071
1950_03_6,1950,0.7368776315036343,3.0533100615498565,1.8867924528301887,2.6569200041028376,3.375,0.4423076923076923,4.6819215,2.5848324
1979_03_1,1979,0.6844726949095993,0.0,0.0,0.64,0.5714285714285714,0.0,3.6708457,4.850849
1978_03_1,1978,0.5955576994684834,2.2571190831725416,1.85,1.1340422129788257,2.5625,0.2307692307692307,4.8877606,2.60349
1979_01_3,1979,0.6805347664615203,1.118033988749895,1.7058823529411764,0.8689660820693327,1.5,0.1875,2.3109999,3.851538
1978_01_3,1978,0.7483718289811798,3.8209619343986247,2.645833333333333,2.776668055000694,6.125,0.4680851063829787,3.354199,2.0714393
1968_02_2,1968,0.907659555090354,2.689679348918752,2.8,0.8734909301137511,2.0,0.2857142857142857,5.715846,4.06809
2001_03_4,2001,0.7543373755846174,3.222964962485306,1.403225806451613,3.7452563077771455,7.875,0.5081967213114754,2.2920742,1.9201149
2017_05_4,2017,0.6260969546062225,1.7074997966487595,1.7142857142857142,1.4758215842391276,2.5,0.6923076923076923,3.9186006,2.45003
1969_02_2,1969,0.7225188932959219,2.8245445873981656,2.076923076923077,1.7129017983882864,3.375,0.32,4.8010287,2.5785825
2000_03_4,2000,0.6237360097574033,3.270880724558099,2.2,2.542653192950014,6.222222222222222,0.3703703703703703,3.855343,2.7050655
2017_03_2,2017,0.8461793418442107,4.517658126500969,2.347826086956522,3.6865458281317136,5.875,0.6888888888888889,3.860742,1.6895347
2000_05_2,2000,0.72278075584504,2.2524283107097065,1.62,2.286258857204264,5.666666666666667,0.7551020408163265,3.079223,1.1136138
1957_02_3,1957,0.7432107602067056,4.856696408053524,2.8947368421052637,0.9128222776102496,2.5,0.0555555555555555,6.0387144,2.9683766
1956_02_3,1956,0.752858877992687,4.751980100851932,1.5,2.2666678000005667,3.4,0.2666666666666666,4.3876123,3.6894424
2016_03_2,2016,0.6317630046783872,2.6309456474811483,2.0793650793650795,3.5247241080118017,8.0,0.2580645161290322,2.2807639,2.020916
2001_05_2,2001,0.6629166095251279,2.5730329603326982,2.1785714285714284,2.497814455716082,7.125,0.4727272727272727,3.558013,1.6484754
1963_02_1,1963,0.7632169336136669,3.3765789762870595,2.53125,1.527777777777778,4.125,0.2580645161290322,5.1099916,3.1430516
1996_01_1,1996,0.7456454037224185,1.3944333775567923,1.0285714285714285,3.8625018025008417,4.5,0.4117647058823529,2.7277462,1.9075046
1974_04_1,1974,0.8088055257929282,2.678175166456112,3.0945945945945947,2.0923625942711963,4.6875,0.4931506849315068,2.339524,1.9197766
1962_02_1,1962,0.8375518479075755,4.809480577126896,2.32,1.0830640468012789,3.4,0.4081632653061224,4.554196,2.6965191
1975_04_1,1975,0.9330053590633096,3.830221859082828,2.618181818181818,1.3849460518996664,3.733333333333333,0.2407407407407407,4.094388,2.7406971
2011_04_1,2011,0.6591079280675897,0.9558139185602916,1.0571428571428572,2.8172688143993736,4.5,0.5588235294117647,1.9512827,1.5448122
2006_02_1,2006,0.7806969866178417,1.8248629729180104,1.278688524590164,3.5931614024920315,7.75,0.6333333333333333,2.231937,1.5197868
2010_04_1,2010,0.6230555996258935,2.2464193731358355,2.125,1.8635855385762208,3.571428571428572,0.5652173913043478,3.4294162,2.5944781
2007_02_1,2007,0.7351659001352379,1.9872720720501849,1.38,2.1190381991524214,6.375,0.4285714285714285,3.1472251,1.9981871
1965_05_2,1965,0.8590359006664612,3.0087321475668896,2.176470588235294,1.4269321852508705,4.5,0.375,4.9065228,2.9845767
1972_03_2,1972,0.831406271049629,3.840031884678337,1.9466666666666668,2.5516889074893583,7.6,0.3378378378378378,4.109788,2.3564498
1964_05_2,1964,0.5421405052180042,2.8371793698776786,1.4761904761904765,1.4895880503621597,2.75,0.45,5.432857,2.2380624
1973_03_2,1973,0.8143849713578696,2.771603921409571,1.973684210526316,1.6872349986530242,2.7857142857142856,0.2162162162162162,4.744499,2.773873
2023_01_2,2023,0.8116166579327259,2.4107912958645845,1.8688524590163933,3.455975496687796,7.75,0.45,3.0304644,1.9954035
1981_05_3,1981,0.7490712204114046,2.4577233449686804,1.6875,2.6888915777804665,5.5,0.6129032258064516,3.3038611,2.0356822
1996_03_3,1996,0.8261751854214894,3.311687293098901,1.8333333333333333,1.896551724137931,6.875,0.2264150943396226,3.6904325,2.645886
2022_01_2,2022,0.548461812565494,1.047616341987848,0.8717948717948718,3.603502144863503,10.0,0.631578947368421,2.2845802,1.5960457
2022_01_3,2022,0.5169553302446547,1.5919909741289329,1.4375,2.7044381580375134,6.6,0.5483870967741935,2.948974,2.0127258
1997_03_2,1997,0.7909759967881235,2.506114970406976,2.3703703703703702,1.425924737655311,3.5,0.4230769230769231,4.8229585,3.3318715
1980_05_2,1980,0.8871256927182144,3.521363372331802,2.208333333333333,1.4423069711542065,4.166666666666667,0.6086956521739131,4.4776473,2.4407127
1996_03_2,1996,0.7758556633938041,4.254228665511709,2.234375,1.818181818181818,8.125,0.238095238095238,3.9822814,1.9558899
1981_05_2,1981,0.7698637747157508,2.0735208409531496,0.8611111111111112,3.014817829632644,6.166666666666667,0.5428571428571428,2.962768,1.8207089
1964_05_3,1964,0.8202801235040762,2.7467032417472503,2.411764705882353,2.650988786954688,5.2,0.72,2.62417,1.2258989
1972_03_3,1972,0.7785708439370436,3.851450179616403,1.5172413793103448,3.08888657222396,1.84375,0.5789473684210527,3.4603755,1.9817592
1965_05_3,1965,0.8729976196873597,3.2998316455372216,2.5625,1.5833332013889,3.6666666666666665,0.3548387096774194,5.287094,2.4441984
2016_01_1,2016,0.5707561984555739,1.8086213288334048,1.5454545454545454,2.31139646869984,5.625,0.4883720930232558,3.0080976,2.0986612
2017_01_1,2017,0.5996217236574277,3.241147351945726,0.9655172413793104,3.9140557132101694,11.0,0.6162790697674418,2.5743654,1.5296719
1950_05_1,1950,0.8316576578877909,3.8543262754532366,3.25,1.3888443485210609,2.2,0.5161290322580645,4.3802447,2.7394774
1951_05_1,1951,0.7280890644278104,3.529099807960304,2.952380952380953,1.7268528056841044,5.5,0.2,4.690475,2.797632
1978_05_6,1978,0.7287547336557857,2.803742033025703,1.962962962962963,1.796227313207996,4.0,0.2692307692307692,4.467822,3.2622364
2022_03_1,2022,0.5957101964852834,2.8582512135919758,1.8775510204081636,4.441253608517863,6.25,0.7708333333333334,2.6411173,1.1465306
2023_03_1,2023,0.6462095110804911,1.81825818287072,1.4166666666666667,4.778525640269424,12.333333333333334,0.7428571428571429,3.4305604,1.3396283
1991_04_1,1991,0.6675549251981014,2.0514339842589124,1.42,1.8433725722896173,5.1,0.5510204081632653,5.807355,1.6914917
1986_02_1,1986,0.729394341584857,2.8647681497329134,2.142857142857143,1.069047447620419,3.625,0.3703703703703703,4.1527257,3.590174
1973_01_1,1973,0.6248817456176188,3.1185926047995984,1.6851851851851851,2.180180761561717,5.5,0.2830188679245283,4.44793,2.573463
1990_04_1,1990,0.7593828278450987,2.811927946358193,3.0294117647058822,2.214690446704961,2.333333333333333,0.6666666666666666,3.915036,1.804015
1972_01_1,1972,0.6387609677919224,4.553658141443624,1.7727272727272727,0.7053521862652254,2.8125,0.2325581395348837,4.3189726,3.9017198
1987_02_1,1987,0.686119633505965,2.433105012119288,1.0612244897959184,1.4704043354638527,3.8461538461538463,0.375,3.2254593,2.989495
1997_02a_1,1997,0.5622861175957227,4.065175392222222,1.4574468085106382,1.6854837024193718,5.9375,0.4408602150537634,3.8851466,2.462256
2001_05_3,2001,0.8032215121956974,2.54644359843292,1.5161290322580645,2.3643750850361123,8.0,0.6,2.5126107,1.7818233
2016_03_3,2016,0.6748953253507481,2.11502561056204,2.2711864406779663,3.2770962158472328,7.5,0.5,2.734815,2.1099126
1956_02_2,1956,0.5833119990487371,1.964529205687714,2.571428571428572,1.65849791154025,2.6666666666666665,0.3333333333333333,5.510296,4.6004925
